2018-10-23 10:59:30.675954,54,54.239.31.37,443,1.0,-8144571,1,1,,1,ack
2018-10-23 10:59:32.683063,54,54.239.31.37,443,1.0,2007,1,1,,1,ack
2018-10-23 10:59:36.488423,288,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.492092,939,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.556555,631,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.558397,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.558426,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.558504,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.558555,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.558588,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.558637,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.579549,1514,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.581279,1514,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.581359,630,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.608991,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.609378,928,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.623850,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.625432,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.625461,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.625514,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.625640,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.627447,1514,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.628999,1514,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.643817,1504,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.644410,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.648117,54,52.46.136.99,443,1.0,-8162325,1,1,,1,ack
2018-10-23 10:59:36.649351,54,52.46.136.99,443,1.0,1,1,1,,1,ack
2018-10-23 10:59:36.678855,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.747388,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.789298,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.838711,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.897528,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.949213,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:36.977108,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.049150,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.078243,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.141210,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.186699,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.235597,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.282792,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.346157,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.380470,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.445647,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.477079,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.550428,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.589199,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.638171,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.686796,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.752505,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.783580,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.849055,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.879401,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.944438,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:37.991258,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.038172,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.093385,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.153413,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.178513,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.249492,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.277642,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.337213,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.387579,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.434823,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.484874,54,52.46.136.99,443,1.0,1835,1,1,,1,ack
2018-10-23 10:59:38.485168,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.556056,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.581437,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.644926,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.684310,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.749388,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.795884,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.833508,491,52.46.136.99,443,3.0,0,1,1,23,1,expected
2018-10-23 10:59:38.850254,54,52.46.136.99,443,1.0,365,1,1,,1,ack
2018-10-23 10:59:38.856896,54,52.46.136.99,443,1.0,6,1,1,,1,ack
2018-10-23 10:59:38.870318,54,52.46.136.99,443,1.0,13,1,1,,1,ack
2018-10-23 10:59:38.871399,54,52.46.136.99,443,1.0,1,1,1,,1,ack
2018-10-23 10:59:38.871627,54,52.46.136.99,443,1.0,0,1,1,,1,ack
2018-10-23 10:59:38.872436,54,52.46.136.99,443,1.0,0,1,1,,1,ack
