2018-11-26 21:23:05.496645,100,52.94.235.50,443,3.0,0,1,1,23,1,syn
2018-11-26 21:23:10.703670,289,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.711587,190,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.713575,1514,52.94.235.50,443,1.0,4551337132,1,1,,1,not_relevant
2018-11-26 21:23:10.713936,1514,52.94.235.50,443,1.0,0,1,1,,1,not_relevant
2018-11-26 21:23:10.713959,122,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.740589,1514,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.747487,74,52.94.232.195,443,1.0,4551408068,0,1,,1,retransmit
2018-11-26 21:23:10.753688,1514,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.767801,1514,52.94.235.50,443,1.0,53,1,1,,1,not_relevant
2018-11-26 21:23:10.768115,1514,52.94.235.50,443,1.0,0,1,1,,1,not_relevant
2018-11-26 21:23:10.768381,830,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.784456,54,52.94.232.195,443,1.0,36,1,1,,1,ack
2018-11-26 21:23:10.785880,312,52.94.232.195,443,3.0,0,1,1,22,1,handshake
2018-11-26 21:23:10.814994,1514,52.94.235.50,443,1.0,46,1,1,,1,not_relevant
2018-11-26 21:23:10.815048,1514,52.94.235.50,443,1.0,0,1,1,,1,not_relevant
2018-11-26 21:23:10.816388,1152,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.828520,54,52.94.232.195,443,1.0,44,1,1,,1,ack
2018-11-26 21:23:10.828983,105,52.94.232.195,443,3.0,0,1,1,20,1,handshake
2018-11-26 21:23:10.839301,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.858993,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.873051,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.889516,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.914334,768,52.94.232.195,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.921953,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.936004,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.950401,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:10.958971,85,52.94.232.195,443,3.0,0,1,1,21,1,handshake
2018-11-26 21:23:10.959102,54,52.94.232.195,443,1.0,130,1,1,,1,ack
2018-11-26 21:23:10.971100,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.023630,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.023813,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.024522,54,52.94.232.195,443,1.0,65,1,1,,1,ack
2018-11-26 21:23:11.033902,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.048578,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.083035,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.096784,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.112451,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.125081,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.159610,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.174114,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.197700,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.209403,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.214040,286,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.214622,1514,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.214667,1514,52.94.235.50,443,1.0,399,1,1,,1,not_relevant
2018-11-26 21:23:11.216155,1514,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.242949,199,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.257868,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.271808,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.285911,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.321102,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.335028,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.349524,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.357104,54,52.94.235.50,443,1.0,142,1,1,,1,ack
2018-11-26 21:23:11.370830,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.397948,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.419019,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.432911,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.446140,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.481301,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.495089,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.508992,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.529983,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.558513,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.579045,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.593574,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.607269,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.641916,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.656078,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.670365,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.691339,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.723414,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.733237,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.754223,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.768418,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.803034,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.816819,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.831023,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.845220,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.880301,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.895915,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.916078,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.929522,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.964706,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.977426,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
2018-11-26 21:23:11.991404,172,52.94.235.50,443,3.0,0,1,1,23,1,expected
